								
																	
ISBN	SELO	EDIÇÃO	VOLUME / SÉRIE	DISCIPLINA	SEGMENTO	COLEÇÃO	OBRA	AUTOR									
9788526280397	SCIPIONE	1			Informativo Infantil	MILAGRES DA NATUREZA	ERA UMA VEZ UMA GOTA DE CHUVA	JUDITH ANDERSON									
9788526280373	SCIPIONE	1			Informativo Infantil	MILAGRES DA NATUREZA	ERA UMA VEZ UMA LAGARTA	JUDITH ANDERSON									
9788526280359	SCIPIONE	1			Informativo Infantil	MILAGRES DA NATUREZA	ERA UMA VEZ UMA SEMENTE	JUDITH ANDERSON									
9788526236066	SCIPIONE	1			Informativo Infantil	VALORES	COM LICENÇA?	BRIAN MOSES, MIKE GORDON									
9788526236073	SCIPIONE	1			Informativo Infantil	VALORES	DEIXA QUE EU FAÇO!	BRIAN MOSES, MIKE GORDON									
9788526236059	SCIPIONE	1			Informativo Infantil	VALORES	E EU COM ISSO?!	BRIAN MOSES, MIKE GORDON									
9788526246652	SCIPIONE	1			Informativo Infantil	VALORES	É MEU! NÃO EMPRESTO!	CLAIRE LLEWELLYN, MIKE GORDON									
2220635	SCIPIONE				Informativo Infantil	VALORES	ESSA RUA É NOSSA!	BEATRIZ MEIRELLES									
9788526246676	SCIPIONE	1			Informativo Infantil	VALORES	FALOU COMIGO?	CLAIRE LLEWELLYN, MIKE GORDON									
9788526236080	SCIPIONE	1			Informativo Infantil	VALORES	NÃO FUI EU!	BRIAN MOSES, MIKE GORDON									
9788526261891	SCIPIONE	1			Informativo Infantil	VALORES	POR FAVOR...	BEATRIZ MEIRELLES									
9788526252271	SCIPIONE	1			Informativo Infantil	VALORES	POR QUE ECONOMIZAR ÁGUA? - APRENDENDO SOBRE O USO RACIONAL DA ÁGUA	JEN GREEN, MIKE GORDON									
9788526252295	SCIPIONE	1			Informativo Infantil	VALORES	POR QUE PROTEGER A NATUREZA? - APRENDENDO SOBRE MEIO AMBIENTE	JEN GREEN, MIKE GORDON									
9788526246690	SCIPIONE	1			Informativo Infantil	VALORES	QUER UMA MÃOZINHA?	CLAIRE LLEWELLYN, MIKE GORDON									
9788526246713	SCIPIONE	1			Informativo Infantil	VALORES	VERDURA? NÃO!	CLAIRE LLEWELLYN, MIKE GORDON									
9788526286665	SCIPIONE	1			Informativo Juvenil	AVULSO	RITMOS BRASILEIROS	RICARDO ELIA									
9788526280915	SCIPIONE	2			Informativo Juvenil	CARA OU COROA	ESSÊNCIA E APARÊNCIA	BRIGITTE LABBÉ, MICHEL PUECH									
9788526264489	SCIPIONE	1			Informativo Juvenil	CARA OU COROA	LIBERDADE E RESPONSABILIDADE	BRIGITTE LABBÉ, MICHEL PUECH									
9788526280649	SCIPIONE	2			Informativo Juvenil	CARA OU COROA	NATUREZA E POLUIÇÃO	BRIGITTE LABBÉ, MICHEL PUECH									
9788526250475	SCIPIONE	1			Informativo Juvenil	DIÁLOGO NA SALA DE AULA	123 RESPOSTAS SOBRE DROGAS	IÇAMI TIBA									
9788526250321	SCIPIONE	1			Informativo Juvenil	DIÁLOGO NA SALA DE AULA	ADOLESCÊNCIA	GUILA AZEVEDO									
9788526250994	SCIPIONE	1			Informativo Juvenil	DIÁLOGO NA SALA DE AULA	ÁFRICAS NO BRASIL	KELLY CRISTINA ARAÚJO									
9788526283091	SCIPIONE	1			Literatura Infantil	4 CANTOS	EU VI UM PAVÃO	RAMSINGH URVETI									
9788526284517	SCIPIONE	1			Literatura Infantil	4 CANTOS	PURÊ DE MAÇÃ	KLAAS VERPLANCKE									
9788526283084	SCIPIONE	1			Literatura Infantil	4 CANTOS	VOO DA SEREIA, O	GITA WOLF, SIRISH RAO									
9788526257306	SCIPIONE	1			Literatura Infantil	AVULSO	ALBERTO - DO SONHO AO VOO 	JOSÉ ROBERTO LUCHETTI									
9788526292413	SCIPIONE	1			Literatura Infantil	AVULSO	BATALHA DA CACHOEIRA DO CIPÓ, A	VERA DO VAL									
9788526285484	SCIPIONE	1			Literatura Infantil	AVULSO	BRI BRI NO CANTO DO PARQUE	CARLOS ÁVILA									
9788526295612	SCIPIONE	2			Literatura Infantil	AVULSO	CAÇADOR DE PALAVRAS, O	LALAU E LAURABEATRIZ									
9788526290860	SCIPIONE	1			Literatura Infantil	AVULSO	CAMINHO DA ROÇA	LALAU E LAURABEATRIZ									
9788526265349	SCIPIONE	1			Literatura Infantil	AVULSO	CAPITÃO E A SEREIA, O	ANDRÉ NEVES									
9788526292611	SCIPIONE	1			Literatura Infantil	AVULSO	CAPULANA - UM PANO ESTAMPADO DE HISTÓRIAS	HELOISA PIRES, MÁRIO LEMOS, VANINA STARKOFF									
9788526293885	SCIPIONE	11			Literatura Infantil	AVULSO	CURUMIM QUE VIROU GIGANTE, O	JOEL RUFINO DOS SANTOS									
9788526257269	SCIPIONE	1			Literatura Infantil	AVULSO	DIGA PAZ	MIQUE MORIUCHI, SAM WILLIAMS									
9788526276659	SCIPIONE	1			Literatura Infantil	AVULSO	DUDA BOCUDA	ANDRÉIA VIEIRA									
9788526265189	SCIPIONE	1			Literatura Infantil	AVULSO	ISSO É AMOR	MIQUE MORIUCHI, SAM WILLIAMS									
9788526292451	SCIPIONE	1			Literatura Infantil	AVULSO	JACINTO E MARIA JOSÉ	DIPACHO									
9788526292635	SCIPIONE	1			Literatura Infantil	AVULSO	MEU PAI AG'WÃ - LEMBRANÇAS DA CASA DE CONSELHO	YAGUARÊ YAMÃ									
9788526290822	SCIPIONE	1			Literatura Infantil	AVULSO	NO REINO DO VAI NÃO VEM - UMA VIAGEM AO MUNDO DO CORDEL	FÁBIO SOMBRA									
9788526292475	SCIPIONE	1			Literatura Infantil	AVULSO	OLÍVIA E OS ÍNDIOS	BETTY MINDLIN									
9788526292536	SCIPIONE	1			Literatura Infantil	AVULSO	ORUM AYÊ - UM MITO AFRICANO DA CRIAÇÃO	RAIMUNDO MATOS DE LEÃO									
9788526256187	SCIPIONE	1			Literatura Infantil	AVULSO	OSCAR, ARQUITETO DE SONHOS	MÉRCIA M. LEITÃO, NEIDE DUARTE									
9788526290402	SCIPIONE	1			Literatura Infantil	AVULSO	PULA, BOI!	MARILDA CASTANHA									
9788526268265	SCIPIONE	1			Literatura Infantil	AVULSO	PULA, GATO!	MARILDA CASTANHA									
9788526275218	SCIPIONE	1			Literatura Infantil	AVULSO	PULA, PREGUIÇA!	MARILDA CASTANHA									
9788526285415	SCIPIONE	1			Literatura Infantil	AVULSO	RITMO É TUDO	RICARDO ELIA									
9788526268326	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	AO PÉ DA LETRA	ALINA PERLMAN									
9788526263451	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	AONDE VAI SERELEPE?	ANTONIETA DIAS DE MORAES									
9788526257078	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	AVENTURAS E DESVENTURAS DE UM SAPO, AS	LUIZ CLAUDIO CARDOSO									
9788526298521	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	BARRIGA TRANSPARENTE, A	JUCIARA RODRIGUES									
9788526263413	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	BARRIGA TRANSPARENTE, A	JUCIARA RODRIGUES									
9788526298125	SCIPIONE	5			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	BARRIL, O	MIRNA PINSKY									
9788526298507	SCIPIONE	5			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	BOLO, O	ANA MARIA BOHRER									
9788526274358	SCIPIONE	4			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	BOLO, O	ANA MARIA BOHRER									
9788526280014	SCIPIONE	3			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	CADÊ O OVO?	CLÁUDIA CARRÉRA									
9788526280014	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	CADÊ O OVO?	CLÁUDIA CARRÉRA									
9788526297982	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	CANÁRIO, O GATO E O CUCO, O	TELMA GUIMARÃES CASTRO ANDRADE									
9788526268289	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	DE PAPO COM A NOITE	ALINA PERLMAN									
9788526268289	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	DE PAPO COM A NOITE	ALINA PERLMAN									
9788526244764	SCIPIONE	5			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	DIA EM QUE ROUBARAM A SOMBRA DO REI, O	JOSÉ MAVIAEL MONTEIRO									
9788526244764	SCIPIONE	4			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	DIA EM QUE ROUBARAM A SOMBRA DO REI, O	JOSÉ MAVIAEL MONTEIRO									
9788526268364	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	DIGA XIS	TERESA NORONHA									
9788526254992	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	DOIS TATUS E O BERIMBAU, OS	ANTONIETA DIAS DE MORAES									
9788526297999	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	DRAGÃO COMILÃO, O	ROSANA RIOS									
9788526298002	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	ESTRANHA MONTANHA QUE RONCAVA, A	JOSÉ MAVIAEL MONTEIRO									
9788526244641	SCIPIONE	3			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	FAZENDO NADA	MIRNA PINSKY									
9788526280038	SCIPIONE	3			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	FESTA DA PACA, A	LUCINA MARIA MARINHO PASSOS									
9788526254954	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	GALO CANTOU E NINGUÉM SABE ONDE, O	MARIA BETTY COELHO SILVA									
9788526298491	SCIPIONE	3			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	GATO GUTO E O PATO PITO, O	LÚCIA PIMENTEL GÓES									
9788526263437	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	GENTE QUE IA BUSCAR O DIA, A	EDY LIMA									
9788526244788	SCIPIONE	4			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	GRANDE HERÓI, O	JOSÉ MAVIAEL MONTEIRO									
9788526244603	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	HISTÓRIA DA PEDRA GRANDE, A	CARLOS QUEIROZ TELLES									
9788526258532	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	LOJA DA DONA RAPOSA, A	HARDY GUEDES ALCOFORADO									
9788526257115	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	LUNETANDO	MÁRCIA LEITE									
9788526244689	SCIPIONE	3			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	MARQUINHOS NO LUGAR-NENHUM	LEILA NORBERTO									
9788526244689	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	MARQUINHOS NO LUGAR-NENHUM	LEILA NORBERTO									
9788526298019	SCIPIONE	4			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	MEDINHO E O MEDÃO, O	LUCINA PASSOS									
9788526257092	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	MENINO E O PÁSSARO, O	LEONARDO CHIANCA									
9788526298552	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	MENINO QUE QUEBROU O TEMPO, O	JOSÉ MAVIAEL MONTEIRO									
9788526257054	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	MENINO QUE QUEBROU O TEMPO, O	JOSÉ MAVIAEL MONTEIRO									
9788526244702	SCIPIONE	5			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	NA CAUDA DA PIPA	MARTHA LÍVIA VOLPE ORLOV									
9788526298088	SCIPIONE	4			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	PORTA-LÁPIS ENCANTADO, O	LÚCIA TULCHINSKI									
9788526280687	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	POSSO IR TAMBÉM?	LÚCIA PIMENTEL GÓES									
9788526268302	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	QUE FRIO!	RONNI DOS SANTOS OLIVEIRA									
9788526298095	SCIPIONE	3			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	RISADA DE BIRIBA, A	ISABEL BOTELHO									
9788526278509	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	SABE DE QUEM ERA AQUELE RABINHO?	ELZA CESAR SALLUT									
9788526298538	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	SABE O QUE A GIRAFA ESPIOU?	ELZA CESAR SALLUT									
9788526263390	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	SABE O QUE A GIRAFA ESPIOU?	ELZA CESAR SALLUT									
9788526298514	SCIPIONE	6			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	SABE ONDE A BOLA FOI PARAR?	ELZA CESAR SALLUT									
9788526278455	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	SABE QUEM PUXOU A ORELHA DO COELHO?	ELZA CESAR SALLUT									
9788526255050	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	SEGREDO DO GALO-MADRINHA, O	ASSIS BRASIL									
9788526298071	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	TEM GENTE	TELMA GUIMARÃES CASTRO ANDRADE									
9788526268340	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	TERRÍVEL ARMA VERDE, A	ROSANA RIOS									
9788526244887	SCIPIONE	4			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	TIMÓTEO, O TATU POETA	ROSANA RIOS									
9788526255012	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	TÚNEL DE LETRAS E O REINO DE PEDRA, O	ERNANI SSÓ									
9788526244627	SCIPIONE	2			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	VARINHA DO CAAPORA, A	ANTONIETA DIAS DE MORAES									
9788526254978	SCIPIONE	1			Literatura Infantil	BIBLIOTECA MARCHA CRIANÇA	VUPT, A FADINHA	LÚCIA TULCHINSKI									
9788526250086	SCIPIONE	8			Literatura Infantil	BRUXA ONILDA	BRUXA ONILDA E A MACACA	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250109	SCIPIONE	9			Literatura Infantil	BRUXA ONILDA	BRUXA ONILDA VAI À FESTA	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250147	SCIPIONE	5			Literatura Infantil	BRUXA ONILDA	BRUXA ONILDA VAI À INGLATERRA	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250161	SCIPIONE	5			Literatura Infantil	BRUXA ONILDA	BRUXA ONILDA VAI A NOVA IORQUE	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250185	SCIPIONE	5			Literatura Infantil	BRUXA ONILDA	BRUXA ONILDA VAI A PARIS	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250208	SCIPIONE	5			Literatura Infantil	BRUXA ONILDA	BRUXA ONILDA VAI A VENEZA	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250123	SCIPIONE	10			Literatura Infantil	BRUXA ONILDA	CASAMENTO DA BRUXA ONILDA, O	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250048	SCIPIONE	10			Literatura Infantil	BRUXA ONILDA	FÉRIAS DA BRUXA ONILDA, AS	ENRIC LARREULA, ROSER CAPDEVILA									
9788526250062	SCIPIONE	11			Literatura Infantil	BRUXA ONILDA	MEMÓRIAS DA BRUXA ONILDA, AS	ENRIC LARREULA, ROSER CAPDEVILA									
9788526275232	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	BELA ADORMECIDA, A	CHARLES PERRAULT									
9788526275713	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	BELA E A FERA, A	MADAME LEPRINCE DE BEAUMONT									
9788526275256	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	BRANCA DE NEVE	IRMÃOS GRIMM									
9788526275270	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	CHAPEUZINHO VERMELHO	HANS CHRISTIAN ANDERSEN									
9788526275737	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	CINDERELA	IRMÃOS GRIMM									
9788526275751	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	GATO DE BOTAS, O	CHARLES PERRAULT									
9788526275294	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	JOÃO E O PÉ DE FEIJÃO	IRMÃOS GRIMM									
9788526275652	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	PATINHO FEIO, O	HANS CHRISTIAN ANDERSEN									
9788526275317	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	PEQUENO POLEGAR, O	IRMÃOS GRIMM									
9788526275775	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	PINÓQUIO	CARLO COLLODI									
9788526275799	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	POLEGARZINHA	HANS CHRISTIAN ANDERSEN									
9788526275812	SCIPIONE	1			Literatura Infantil	CONTO ILUSTRADO	RAPUNZEL	IRMÃOS GRIMM									
9788526281608	SCIPIONE	2			Literatura Infantil	CRISÁLIDA	ARCO-ÍRIS TEM MAPA?	VIVINA DE ASSIS VIANA									
9788526280786	SCIPIONE	1			Literatura Infantil	CRISÁLIDA	DIÁFANA	CELSO SISTO									
9788526286504	SCIPIONE	2			Literatura Infantil	CRISÁLIDA	HISTÓRIA DE CADA UM, A	JUCIARA RODRIGUES									
9788526288812	SCIPIONE	1			Literatura Infantil	CRISÁLIDA	MALDITO PETER PAN	DANIEL ANTÔNIO									
9788526281585	SCIPIONE	2			Literatura Infantil	CRISÁLIDA	MENINO QUE FUROU O CÉU, O	JOÃO ANZANELLO CARRASCOZA									
9788526286481	SCIPIONE	2			Literatura Infantil	CRISÁLIDA	NYANGARA CHENA	ROGÉRIO ANDRADE BARBOSA									
9788526287020	SCIPIONE	1			Literatura Infantil	CRISÁLIDA	RATO QUE ROEU A ROUPA DO REI, O	VIVALDO ANDRADE DOS SANTOS									
9788526290389	SCIPIONE	2			Literatura Infantil	CRISÁLIDA	REI BORBOLETA, O	DIONISIO JACOB									
9788526276802	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	COMO SURGIRAM OS VAGA-LUMES	STELA BARBIERI, FERNANDO VILELA									
9788526295643	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	COPO D'ÁGUA, UM 	LALAU E LAURABEATRIZ									
9788526278585	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	DIA MALUCO, UM	DIONISIO JACOB									
9788526285293	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	MEU PRIMEIRO AMOR	JÚLIO EMÍLIO BRAZ									
9788526287259	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	ONDE ESTÁ A BRUXA?	ILAN BRENMAN									
9788526276826	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	PRENDEDOR DE SONHOS	JOÃO ANZANELLO CARRASCOZA									
9788526285460	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	QUEM ÉS TU?	MARCELO CIPIS									
9788526292437	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	RISADINHA	JEAN-CLAUDE R. ALPHEN									
9788526278653	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	SUJEITO SEM QUALIDADES, UM	JEAN-CLAUDE R. ALPHEN									
9788526285279	SCIPIONE	1			Literatura Infantil	CUBO MÁGICO	TATI É ESPECIAL	JEAN-CLAUDE R. ALPHEN									
9788526281332	SCIPIONE	2			Literatura Infantil	CUBO MÁGICO	ÚLTIMA ÁRVORE DO MUNDO, A	LALAU E LAURABEATRIZ									
9788526275676	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	ASAS DE DENTRO	SÔNIA BARROS									
9788526280588	SCIPIONE	3			Literatura Infantil	DIÁLOGO JUNIOR	BAIRRO ENCANTADO, UM	ROSANA RIOS									
9788526280762	SCIPIONE	2			Literatura Infantil	DIÁLOGO JUNIOR	CONTOS DAS 4 ESTAÇÕES	FLAVIO DE SOUZA									
9788526271708	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	ENCAFRONHADOR DE TROMBILÁCIOS, O	ROSANA RIOS									
9788526272125	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	ENCONTROS D'ÁGUA	NINFA PARREIRAS									
9788526277144	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	GAGÁ - MEMÓRIAS DE UMA MENTE PIRILAMPA	ÍNDIGO									
9788526276215	SCIPIONE	2			Literatura Infantil	DIÁLOGO JUNIOR	HISTÓRIAS COLORIDAS	FANNY ABRAMOVICH									
9788526285156	SCIPIONE	3			Literatura Infantil	DIÁLOGO JUNIOR	HISTÓRIAS PARA SONHAR ACORDADO	JOÃO ANZANELLO CARRASCOZA									
9788526260030	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	INVASÃO DOS ERROS DE PORTUGUÊS, A	WILLIAM TUCCI									
9788526276604	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	IRMÃS DE PELÚCIA	ANDRÉA DEL FUEGO									
9788526283190	SCIPIONE	2			Literatura Infantil	DIÁLOGO JUNIOR	MAIS UM PAI	JULIO LUDEMIR									
9788526275850	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	MÁQUINA FANTABULÁSTICA, A	SIMONE SAUERESSIG									
9788526283732	SCIPIONE	3			Literatura Infantil	DIÁLOGO JUNIOR	MELHOR QUE A ENCOMENDA	EDY LIMA									
9788526285606	SCIPIONE	2			Literatura Infantil	DIÁLOGO JUNIOR	MENINA, UM MENINO, UMA - PAPEL DE CARTA, PAPEL DE EMBRULHO	FLAVIO DE SOUZA									
9788526280809	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	OPINIÕES IRREVERENTES	EDY LIMA									
9788526282148	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	POR UM FIO	ANA TERRA									
9788526249776	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	REBELIÃO DA PONTUAÇÃO, A	WILLIAM TUCCI									
9788526249752	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	REBELIÃO DAS PALAVRAS, A	WILLIAM TUCCI									
9788526248595	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	REBELIÃO DOS ACENTOS, A	WILLIAM TUCCI									
9788526256385	SCIPIONE	1			Literatura Infantil	DIÁLOGO JUNIOR	REBELIÃO DOS SINÔNIMOS E ANTÔNIMOS, A	WILLIAM TUCCI									
9788526280977	SCIPIONE	2			Literatura Infantil	DIÁLOGO JUNIOR	TEIMAS E BIRRAS	FANNY ABRAMOVICH									
9788526264779	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	BÃO-BA-LA-LÃO E OUTRAS PARLENDAS	SÍLVIO ROMERO									
9788526263475	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	CRAVO E A ROSA E OUTROS CANTOS, O	SÍLVIO ROMERO									
9788526281158	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	LENDA DOS DIAMANTES E OUTRAS HISTÓRIAS MINEIRAS,A	MARIA VIANA									
9788526270343	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	MÃE-D'ÁGUA	TKAINÃ, LAURA BACELLAR									
9788526259997	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	MARIA BORRALHEIRA	SÍLVIO ROMERO									
9788526276048	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	MOURA TORTA E MATA SETE	ROSINHA									
9788526263543	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	QUADRINHAS BRASILEIRAS	SÍLVIO ROMERO									
9788526257405	SCIPIONE	1			Literatura Infantil	DO ARCO-DA-VELHA - CONTOS POPULARES	TRÊS CONTOS DA SABEDORIA POPULAR	ROGÉRIO ANDRADE BARBOSA									
9788526281356	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	AMIGO NA CAVERNA, UM	ELIANA SÁ, LAURABEATRIZ									
9788526265400	SCIPIONE	4			Literatura Infantil	DÓ-RÉ-MI-FÁ	AMIGOS, MAS NEM TANTO!	LÊDA ARISTIDES									
9788526248250	SCIPIONE	1			Literatura Infantil	DÓ-RÉ-MI-FÁ	ANÃO E GIGANTE	NILSON JOSÉ MACHADO									
9788526296282	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	ARCA DE NINGUÉM	MARIANA CALTABIANO									
9788526283039	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	BARATA MEDROSA E O CORONEL BARATINADO, A	LUZIA DE MARIA									
9788526298477	SCIPIONE	4			Literatura Infantil	DÓ-RÉ-MI-FÁ	BARULHO DO TEMPO, O	VIVINA DE ASSIS VIANA									
9788526271548	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	BICHOS DIVERSOS	ARISTIDES TORRES FILHO									
9788526257443	SCIPIONE	1			Literatura Infantil	DÓ-RÉ-MI-FÁ	CARA DE BOLACHA	ELIANA MARTINS									
9788526265486	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	CASINHAS DE BICHOS	HARDY GUEDES ALCOFORADO									
9788526283367	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	COM O REI NA BARRIGA	REGINA DRUMOND									
9788526260481	SCIPIONE	5			Literatura Infantil	DÓ-RÉ-MI-FÁ	CORAÇÃO CONTA DIFERENTE	LINO DE ALBERGARIA									
9788526295551	SCIPIONE	3			Literatura Infantil	DÓ-RÉ-MI-FÁ	DENTRO DA CASA TEM	MÁRCIA ALEVI									
9788526281110	SCIPIONE	7			Literatura Infantil	DÓ-RÉ-MI-FÁ	DONA GALINHA E O OVO DE PÁSCOA	ELIANA SÁ									
9788526256309	SCIPIONE	1			Literatura Infantil	DÓ-RÉ-MI-FÁ	EMBRULHO DO GETÚLIO, O	DILAN CAMARGO									
9788526265424	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	ESSE SONO QUE NÃO VEM	LÚCIA FIDALGO									
9788526270367	SCIPIONE	1			Literatura Infantil	DÓ-RÉ-MI-FÁ	FÁBRICA DE POESIA	ROSEANA MURRAY									
9788526286719	SCIPIONE	1			Literatura Infantil	DÓ-RÉ-MI-FÁ	GANHEI UMA MENINA	TEREZA YAMASHITA, LUIZ BRAS									
9788526283503	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	GATA MENINA	LUCIANA SANDRONI									
9788526282926	SCIPIONE	2			Literatura Infantil	DÓ-RÉ-MI-FÁ	GRANDE OU PEQUENA?	BEATRIZ MEIRELLES									
9788526279704	SCIPIONE	7			Literatura Infantil	DÓ-RÉ-MI-FÁ	HISTÓRIA DA URSA-PARDA, A	TATIANA BELINKY									
